Country,Latitude,Longitude
SWE,59.7700,12.3500
DZA,35.1000,-1.8500
CAN,43.9500,-79.0667
CAN,49.2833,-122.6167
IND,15.8700,78.2700
MEX,24.8500,-98.1500
AUS,-36.4000,147.6000
AUS,-32.0875,146.6136
MEX,23.7330,-99.1330
AUS,-33.0550,147.4427
AUS,-36.2000,147.8000
CAN,49.2500,-122.7333
IND,15.2300,77.7300
CAN,43.5167,-79.6167
AUS,-32.2265,146.5514
IND,15.6800,78.1800
AUS,-36.2000,147.9000
CAN,49.3333,-123.2667
AUS,-30.7000,147.4167
IND,15.3800,77.5200
AUS,-36.3084,146.5229
MEX,24.4800,-99.4800
AUS,-34.1033,139.9042
AUS,-30.8095,148.2284
SWE,59.7700,16.9200
AUS,-36.7545,145.5727
CAN,49.2667,-122.7833
CAN,43.9500,-79.0833
MEX,19.3200,-98.2300
AUS,-31.7833,147.6000
MEX,19.5000,-96.6200
AUS,-36.4000,146.5500
IND,15.7800,79.1700
CAN,43.9500,-78.1667
AUS,-34.1775,139.9425
MEX,18.4300,-95.0200
CAN,49.2667,-122.7833
AUS,-31.6000,147.4000
IND,15.7800,77.8000
AUS,-36.7691,147.6956
AUS,-34.1711,140.7494
CAN,43.9667,-78.1667
AUS,-31.8093,148.1584
MEX,20.7000,-98.0000
SWE,59.7800,18.3000
IND,15.2500,77.4200
CAN,49.2667,-122.7333
AUS,-32.0648,148.2356
CAN,43.9667,-78.1833
AUS,-36.9000,145.6000
MEX,19.3800,-96.9700
SWE,59.8000,12.2300
AUS,-34.3523,140.8411
IND,15.8300,78.6700
AUS,-31.3582,147.5868
CAN,49.1500,-122.7000
AUS,-36.6000,146.3000
AUS,-30.4631,147.6915
MEX,20.8500,-88.5300
AUS,-34.1778,139.9806
CAN,43.9500,-78.1500
IND,15.6300,78.5500
AUS,-32.4581,148.1491
AUS,-36.0964,146.6008
MEX,23.6000,-102.7200
AUS,-34.0500,140.8333
IND,15.6800,77.7700
CAN,44.1667,-77.8000
CAN,49.2833,-122.8500
AUS,-30.4000,148.1500
AUS,-36.4472,147.0467
AUS,-30.9753,148.3806
MEX,22.5800,-104.0700
AUS,-36.7000,146.4000
IND,15.4500,77.8300
AUS,-30.4500,148.2000
CAN,49.1167,-122.8500
SWE,59.8000,16.5500
AUS,-36.1523,147.4938
MEX,23.1800,-103.2300
IND,15.2500,78.4200
AUS,-34.3167,140.0000
CAN,49.1500,-123.1167
SWE,59.8100,15.5600
AUS,-36.8167,145.9500
AUS,-31.9000,148.1000
AUS,-34.0833,139.9333
MEX,21.6500,-103.3700
SWE,59.8100,17.6664
AUS,-36.2833,147.6167
AUS,-31.5150,147.5500
IND,14.9500,78.5200
AUS,-34.1833,140.0167
AUS,-36.6000,146.4000
MEX,22.6800,-103.6200
CAN,49.1333,-123.1333
AUS,-31.1255,148.0383
IND,15.0800,78.1200
SWE,59.8200,12.0000
MEX,21.6700,-103.3500
AUS,-36.2000,146.9000
AUS,-30.2000,148.1500
IND,15.4800,77.0700
MEX,21.4200,-103.1300
AUS,-36.4560,146.4299
AUS,-34.4333,140.6000
AUS,-31.4376,147.2781
CAN,49.1833,-123.0833
MEX,25.7330,-100.3000
AUS,-36.5500,147.4000
AUS,-31.7812,146.6398
MEX,23.2000,-106.4170
CAN,49.1833,-122.9667
IND,15.8200,78.5200
AUS,-36.5760,146.3784
SWE,59.8300,18.9500
AUS,-31.7055,148.6625
IND,15.4700,78.4800
MEX,21.0000,-101.2830
CAN,43.9167,-79.7000
AUS,-36.6975,146.2852
MEX,20.9830,-89.6500
AUS,-34.4390,140.5978
AUS,-30.3000,147.2000
AUS,-36.5667,146.7333
MEX,19.0500,-104.3170
CAN,49.2000,-123.1000
AUS,-31.2506,146.9038
AUS,-34.2717,140.5964
IND,15.7500,77.0700
AUS,-31.9000,147.7000
MEX,19.4000,-99.1830
AUS,-36.3336,147.7968
DZA,35.2000,0.6300
AUS,-31.3329,148.4711
MEX,16.1670,-95.1830
SWE,59.8300,18.6300
AUS,-36.3000,146.9000
CAN,49.1500,-123.1500
AUS,-31.4333,147.0000
MEX,32.4000,-115.1830
IND,15.5500,77.1700
AUS,-36.9667,145.5000
AUS,-34.1333,140.7833
MEX,31.0330,-114.8500
SWE,59.8300,15.0200
AUS,-31.6833,147.6500
DZA,34.8500,5.7200
CAN,49.1667,-123.0167
CAN,43.5667,-79.5500
AUS,-31.4570,147.8824
AUS,-34.1833,140.8000
AUS,-36.0550,146.4783
SWE,59.8300,15.6800
DZA,33.7997,2.8900
AUS,-31.5629,146.7181
AUS,-34.0849,140.6934
AUS,-36.1047,146.5094
CAN,49.2000,-123.0333
AUS,-31.1000,147.3000
SWE,59.8500,13.5400
MEX,31.3000,-113.5500
AUS,-36.0500,146.4000
CAN,49.1833,-121.8000
MEX,30.7170,-111.8330
AUS,-31.5167,147.3833
AUS,-36.1859,146.4694
MEX,30.3670,-109.6830
AUS,-31.4333,147.4333
CAN,49.1667,-122.4167
AUS,-36.8472,145.7308
IND,15.7200,77.6000
MEX,29.0960,-111.0480
AUS,-31.6033,146.9437
CAN,43.2500,-80.1167
AUS,-34.2159,140.1860
MEX,28.6330,-106.0830
AUS,-36.7872,145.8225
DZA,33.6800,1.0000
CAN,49.2833,-122.8833
AUS,-31.6395,147.3160
IND,15.8700,77.1300
AUS,-36.4333,147.2000
AUS,-31.2000,148.7000
MEX,28.6270,-100.5350
IND,15.7700,77.9000
DZA,37.0800,6.4700
AUS,-36.2161,147.1764
AUS,-31.8576,147.1343
MEX,27.3930,-109.8330
IND,16.4800,78.3200
CAN,49.1500,-123.1167
MEX,27.9500,-110.7670
AUS,-36.2506,147.0258
IND,16.7300,77.9800
AUS,-31.4986,147.6865
MEX,27.3670,-109.9330
IND,16.3700,78.0700
AUS,-36.1871,147.3551
AUS,-32.1500,148.1000
MEX,26.9330,-105.6670
CAN,49.3000,-122.8000
AUS,-36.3000,148.0000
AUS,-31.6000,146.6000
CAN,43.6167,-80.1000
AUS,-36.6425,145.7234
IND,16.5000,77.5300
AUS,-32.2442,148.2447
CAN,49.1500,-123.1667
AUS,-36.0000,146.4000
IND,16.7500,78.0000
MEX,25.3500,-105.7500
AUS,-31.8369,147.7171
AUS,-31.5495,147.1961
AUS,-36.0000,146.4000
MEX,25.5680,-103.4110
AUS,-30.6500,147.9667
MEX,24.7650,-107.4750
AUS,-35.9645,147.7374
AUS,-30.6000,147.8000
CAN,49.1667,-123.1000
AUS,-30.9252,147.8690
MEX,24.0500,-104.6000
AUS,-36.3667,146.3000
CAN,44.5667,-77.0000
MEX,23.6330,-103.6500
AUS,-31.0261,147.7009
IND,16.7000,77.7700
AUS,-34.1700,139.8170
MEX,23.7670,-98.2000
IND,16.1200,78.3300
AUS,-36.6500,145.8833
AUS,-30.8707,147.7462
MEX,22.1000,-103.2670
AUS,-30.8833,148.8500
IND,17.1200,77.6300
AUS,-36.5031,146.6019
AUS,-34.1847,140.0242
MEX,22.7830,-102.5670
IND,16.3300,77.8000
AUS,-36.1167,146.9000
AUS,-30.5000,147.3000
IND,16.6700,78.5000
AUS,-34.3833,140.4000
AUS,-36.3025,146.7299
AUS,-30.7000,148.0000
CAN,44.1000,-76.8500
IND,16.2300,77.8000
MEX,22.2540,-100.9310
CAN,49.1000,-123.3000
AUS,-32.0322,147.9826
AUS,-36.3111,146.8381
IND,15.9000,78.1300
SWE,59.8500,14.4800
MEX,22.0000,-98.7670
AUS,-31.9861,147.9489
IND,16.7000,77.9800
CAN,49.0833,-121.9000
MEX,22.2000,-97.8500
AUS,-36.4167,146.7667
CAN,44.1833,-77.0667
AUS,-30.8000,148.7000
AUS,-36.1992,148.0244
MEX,21.4190,-104.8430
CAN,49.1167,-121.9500
AUS,-31.6500,148.4500
AUS,-36.7025,146.0342
MEX,21.7050,-102.3180
AUS,-31.1650,148.6417
AUS,-33.9833,140.9167
MEX,21.3500,-101.9170
IND,16.0200,77.3700
AUS,-31.0000,148.4333
AUS,-36.0508,147.9389
AUS,-34.1903,140.7619
AUS,-31.6976,147.8348
IND,16.4200,78.7200
MEX,21.9330,-99.9830
SWE,59.8500,18.7300
CAN,43.5500,-79.7667
AUS,-30.3833,147.9667
MEX,21.3170,-98.8170
IND,16.4200,77.8500
AUS,-36.6833,147.2333
AUS,-30.5833,148.3167
DZA,36.7800,5.1000
AUS,-34.1897,140.0043
MEX,21.3000,-89.6500
SWE,59.8600,17.6300
AUS,-36.4167,146.8667
AUS,-30.6998,147.2232
MEX,20.6170,-100.1860
IND,16.4000,78.6000
CAN,43.7833,-79.5500
AUS,-34.2833,140.6167
IND,17.0700,78.2000
AUS,-36.2833,147.4000
MEX,20.1330,-98.7500
BRA,-22.8800,-46.6300
SWE,59.8700,15.0200
AUS,-36.2000,147.9000
AUS,-30.2000,147.5000
IND,15.9700,77.6700
MEX,20.0830,-98.3670
AUS,-34.1944,139.9378
AUS,-31.2500,148.8000
IND,17.6300,78.0800
COL,20.9500,-97.4000
CAN,43.5667,-79.6500
AUS,-36.7333,147.7667
AUS,-31.7000,148.6000
AUS,-34.2333,140.8333
IND,18.0500,78.2670
MEX,20.6830,-88.2000
AUS,-36.5293,147.3749
MEX,19.7170,-103.4670
AUS,-31.2500,147.2000
DZA,36.7950,5.8740
AUS,-31.2594,148.0161
IND,18.0700,78.3500
MEX,19.2770,-103.5770
AUS,-36.5531,146.4583
IND,18.1000,78.8500
AUS,-31.7000,147.4000
CAN,44.2333,-77.6000
MEX,19.7000,-101.1830
AUS,-32.1000,148.4000
AUS,-36.7000,145.6000
IND,17.9200,78.8500
AUS,-31.1333,148.3667
IND,17.6800,77.6200
MEX,19.2830,-99.6830
AUS,-31.9478,148.6200
AUS,-33.9833,140.9667
AUS,-36.1500,146.6500
CAN,43.8167,-79.0833
AUS,-31.0833,146.8000
SWE,59.8600,11.9700
MEX,19.3170,-99.1830
AUS,-36.5500,145.9500
AUS,-31.3799,148.2644
IND,17.4200,78.1700
AUS,-36.5500,145.9500
AUS,-34.1128,139.8619
MEX,19.1580,-98.3710
IND,17.8300,78.0700
AUS,-36.2500,147.7000
MEX,19.5500,-96.9170
BRA,-22.9800,-46.8300
AUS,-31.0500,147.3667
IND,17.8500,78.6800
MEX,19.1500,-96.1170
CAN,49.4167,-122.9500
AUS,-31.1000,148.7000
AUS,-36.3000,148.0500
BRA,-22.7600,-46.1500
MEX,19.8170,-90.5000
AUS,-36.5353,147.4984
CAN,43.3500,-80.1167
AUS,-31.6000,147.3000
SWE,59.8600,13.1200
IND,17.7200,78.2800
AUS,-31.0228,147.9026
AUS,-34.0569,139.7583
AUS,-36.5000,147.0000
BRA,-22.7100,-46.9900
AUS,-32.2000,148.1000
IND,18.0000,78.0800
AUS,-34.0333,139.7667
AUS,-36.4500,147.3000
AUS,-31.7167,148.3833
IND,18.0300,77.7800
CAN,44.0333,-78.4000
AUS,-36.5000,146.2000
AUS,-31.7167,148.3167
IND,17.0000,79.2500
AUS,-31.0000,148.4000
IND,16.9000,79.8800
AUS,-36.9000,145.6000
CAN,43.6500,-79.9500
AUS,-30.9000,147.9000
IND,17.1300,79.6200
AUS,-36.0000,146.5000
AUS,-32.2333,148.2000
BRA,-22.7000,-47.6500
AUS,-34.3814,140.2822
AUS,-32.0667,148.2500
AUS,-36.2000,147.0000
AUS,-34.1983,140.6766
AUS,-31.5500,148.5833
CAN,43.6333,-79.8833
SWE,59.8700,15.2500
AUS,-31.5500,148.5833
AUS,-36.8040,145.4180
AUS,-35.5144,139.3687
AUS,-32.3667,148.4500
IND,16.7000,78.9200
AUS,-36.7136,145.7603
CAN,43.9333,-79.9500
AUS,-31.3833,148.8333
AUS,-34.0954,139.1543
IND,17.3300,79.3000
AUS,-36.1000,146.5500
AUS,-30.9050,147.4829
AUS,-31.1333,147.8833
AUS,-36.6000,147.4000
BRA,-22.9600,-47.3000
AUS,-34.6923,139.4396
AUS,-36.4000,146.8000
AUS,-31.7167,146.8167
IND,16.5500,78.6800
AUS,-36.1347,146.8889
BRA,-23.0100,-47.5000
AUS,-34.3522,139.6117
AUS,-31.2630,148.8666
DZA,36.8170,5.8830
AUS,-37.0018,145.5680
CAN,44.0333,-77.0500
AUS,-34.1233,139.3509
AUS,-31.7000,147.6000
IND,17.3500,79.0500
AUS,-36.4793,147.0297
AUS,-31.3000,148.0000
AUS,-31.3000,147.3000
AUS,-36.1667,147.3500
BRA,-22.2500,-47.8300
IND,16.6700,78.9800
CAN,44.1333,-78.2167
AUS,-30.8000,147.2000
CAN,49.4333,-122.9667
AUS,-36.1821,147.5515
AUS,-30.9000,148.6000
AUS,-36.4658,146.2217
AUS,-31.6000,147.2000
IND,16.8700,79.5800
SWE,59.8700,15.2600
CAN,49.2333,-122.3667
AUS,-36.5950,145.8650
AUS,-31.3833,148.1333
IND,17.5200,78.8800
AUS,-36.9005,145.5228
AUS,-32.0000,148.0000
AUS,-35.2667,139.3167
IND,17.2800,79.1000
CAN,44.0833,-78.2667
AUS,-30.5000,148.5000
AUS,-34.2572,139.2689
AUS,-36.1873,147.3050
AUS,-30.8000,147.6000
IND,17.3300,78.9200
AUS,-36.7497,146.1178
AUS,-30.3000,147.9000
CAN,49.2833,-122.3333
AUS,-36.5171,147.0710
AUS,-31.4000,148.1000
CAN,43.8667,-79.3833
AUS,-36.1333,147.0000
AUS,-31.3000,147.2000
IND,14.8800,79.3000
CAN,49.1333,-123.1833
AUS,-30.6833,148.4333
AUS,-35.1856,139.1290
AUS,-36.4264,146.5106
AUS,-31.7667,147.6000
AUS,-35.1250,139.0433
CAN,49.1167,-122.1167
AUS,-36.1430,147.3772
AUS,-30.5000,148.3500
SWE,59.8800,12.6300
AUS,-31.2667,148.5500
AUS,-34.3515,139.1289
AUS,-36.0243,147.5475
AUS,-30.9167,148.1333
CAN,43.9000,-79.1833
CAN,49.0500,-122.1333
AUS,-31.5333,146.9167
AUS,-36.8314,146.3982
IND,13.7800,80.0200
CAN,43.9000,-79.0667
AUS,-30.1500,147.7667
AUS,-36.8550,146.0046
CAN,49.2000,-122.8667
IND,13.9700,79.5800
AUS,-35.1123,139.5172
AUS,-30.7667,148.1500
AUS,-36.6133,146.1131
AUS,-34.1754,139.0847
IND,14.9200,80.0000
CAN,43.2667,-79.9000
AUS,-31.6000,147.4167
AUS,-36.7333,146.1167
CAN,49.1000,-122.8333
IND,14.4500,79.9830
AUS,-32.2167,148.2333
AUS,-33.9725,139.1869
DZA,36.9330,6.9500
AUS,-36.4970,146.6634
NOR,59.8800,11.9700
AUS,-31.3500,147.1500
AUS,-36.6533,146.8567
CAN,49.1333,-122.8500
AUS,-31.4333,146.7500
AUS,-34.6534,139.3651
AUS,-36.5617,146.7125
IND,14.7300,80.1200
AUS,-31.7802,147.1207
AUS,-36.3500,146.3333
AUS,-35.3500,139.0500
AUS,-31.9413,147.4816
CAN,43.1667,-79.9333
CAN,49.0500,-122.7667
AUS,-36.4667,146.0333
DZA,36.8220,7.8090
AUS,-35.2959,139.0328
AUS,-31.7167,147.5333
AUS,-35.3000,139.0333
DZA,36.9000,8.4500
AUS,-36.6083,146.3583
AUS,-30.7669,148.7424
AUS,-31.5558,148.5981
AUS,-34.9145,139.3010
AUS,-36.1256,147.0995
CAN,49.2000,-122.7833
DZA,36.7670,3.1000
AUS,-32.0617,148.2333
AUS,-35.6902,139.3375
AUS,-31.7833,147.7667
AUS,-36.6333,146.7000
AUS,-35.4068,138.9701
IND,13.6000,80.0300
AUS,-30.4167,147.5500
AUS,-36.5000,146.5500
AUS,-34.0333,139.6667
CAN,49.1833,-122.8500
CAN,43.1667,-79.9333
AUS,-31.8833,148.4833
IND,14.1500,79.8700
CAN,49.0333,-122.7667
AUS,-36.5100,147.2061
AUS,-30.9167,148.4167
AUS,-35.1234,139.2592
DZA,36.9170,3.9500
AUS,-31.6167,148.1500
AUS,-36.3500,146.3417
IND,14.2700,80.1200
AUS,-35.0422,139.3550
AUS,-30.9500,147.0667
CAN,43.2333,-79.8667
AUS,-36.1167,146.1333
AUS,-35.2921,139.2069
AUS,-31.6667,148.3000
AUS,-31.4000,148.1000
AUS,-35.0333,139.2167
AUS,-36.0500,147.9333
CAN,49.1833,-123.1833
AUS,-31.2294,148.8861
AUS,-34.8530,139.1607
AUS,-30.7000,148.0000
AUS,-34.0751,139.0513
CAN,43.2667,-79.8667
AUS,-36.8167,145.7667
IND,14.2000,79.5300
SWE,59.8800,14.5400
AUS,-31.6667,148.4167
CAN,49.2000,-123.1833
AUS,-36.8833,145.7000
AUS,-30.8500,147.3000
AUS,-36.1425,146.2486
CAN,43.2500,-79.7667
SWE,59.8900,12.3000
IND,14.4200,80.0800
CAN,49.2500,-123.0500
AUS,-33.9733,139.4208
AUS,-36.5131,146.4483
AUS,-31.5333,146.6167
IND,14.6200,79.6300
AUS,-33.9888,139.0800
SWE,59.9000,17.5900
AUS,-37.0167,145.8000
AUS,-31.9833,148.5833
IND,14.5500,79.8800
AUS,-34.7569,139.2172
CAN,49.2333,-123.0167
CAN,43.2333,-79.9000
AUS,-31.7000,148.6833
AUS,-36.2619,146.8556
AUS,-30.9500,148.3833
USA,21.8911,-159.4950
AUS,-36.6936,145.8785
AUS,-31.9000,148.3667
DZA,36.7120,5.0700
IND,14.6000,79.7500
AUS,-31.5167,147.6000
CAN,43.2833,-79.8833
AUS,-36.2333,146.7833
CAN,49.2833,-123.1167
AUS,-31.5667,146.9667
IND,15.0800,79.6700
AUS,-34.4584,139.3597
SWE,59.9000,17.0300
AUS,-36.7864,145.6081
AUS,-34.5719,139.2961
IND,14.4300,79.9800
CAN,49.2333,-123.1833
DZA,36.4670,7.4670
CAN,43.3000,-79.9167
AUS,-34.3500,139.3000
IND,15.0000,79.3300
AUS,-36.3192,146.6803
BRA,-22.3300,-47.8300
SWE,59.9000,16.6600
AUS,-34.9692,139.1874
CAN,49.2500,-123.1833
AUS,-36.4206,146.3056
DZA,36.5000,7.7170
AUS,-36.2136,147.5394
AUS,-34.1555,139.2251
IND,14.3200,79.8800
CAN,43.6500,-79.6667
AUS,-34.5681,139.5971
CAN,49.2833,-123.0500
IND,14.5000,79.9200
AUS,-36.8542,145.9381
AUS,-35.2546,139.4542
SWE,59.9100,17.8600
AUS,-35.6190,139.4378
AUS,-36.6733,145.4961
CAN,43.1667,-79.8333
AUS,-35.3333,139.3833
CAN,49.2667,-123.1333
AUS,-36.9461,146.2197
IND,13.9000,80.2200
AUS,-31.0500,147.4500
AUS,-36.7861,145.6581
DZA,36.5000,1.3330
AUS,-31.1500,147.5167
IND,14.6500,79.9200
CAN,49.2000,-123.0500
AUS,-36.8167,145.6400
IND,14.6300,79.2800
AUS,-32.2500,148.1000
CAN,44.3833,-77.5500
SWE,59.9100,16.6900
AUS,-36.8753,145.5783
DZA,36.3170,3.5330
AUS,-31.4333,147.0667
AUS,-35.5949,139.1296
IND,18.1200,78.2000
AUS,-36.9322,145.5842
AUS,-31.7667,147.7000
MEX,18.7170,-110.9500
DZA,36.3830,3.8830
IND,18.1700,77.8300
CAN,43.7333,-79.7833
AUS,-31.1072,148.0217
AUS,-35.3000,139.4000
AUS,-36.9217,145.6769
IND,18.3300,77.9200
AUS,-33.8500,139.4167
MEX,18.8500,-97.1000
AUS,-31.2640,146.7673
AUS,-36.8278,145.8494
CAN,49.3000,-123.1167
MEX,18.1330,-94.4170
IND,18.2000,78.0200
AUS,-31.2407,146.7019
AUS,-36.7858,145.5683
AUS,-31.7069,148.6358
CAN,49.2000,-123.1833
MEX,17.9830,-92.9330
AUS,-34.7315,139.2760
CAN,44.1000,-79.4833
IND,18.6670,78.1000
AUS,-30.9776,148.3798
AUS,-36.8628,145.7333
MEX,18.5050,-88.3270
IND,18.5800,77.9800
AUS,-35.5167,139.1667
AUS,-29.2451,148.8518
AUS,-36.8206,145.7050
CAN,49.2333,-123.1667
MEX,17.5500,-99.5000
AUS,-30.1019,148.9651
AUS,-35.4167,138.9667
MEX,17.0500,-96.7170
CAN,44.1167,-79.5000
AUS,-29.6514,148.9333
AUS,-36.8892,145.6814
IND,18.7800,78.1800
AUS,-29.9576,148.4689
CAN,49.2333,-123.1333
IND,18.4700,77.9200
AUS,-36.8211,146.1278
AUS,-28.7245,149.5757
AUS,-34.8333,139.6167
MEX,16.8330,-99.9330
IND,18.7500,77.9200
AUS,-29.7500,148.8000
MEX,16.2330,-93.9000
AUS,-36.7903,146.2800
CAN,49.2500,-123.0833
IND,18.5300,78.1200
MEX,16.7700,-93.3410
AUS,-36.7400,146.3400
AUS,-29.2813,149.3504
AUS,-34.6762,139.6513
CAN,43.5500,-79.8333
MEX,16.7500,-92.6330
AUS,-30.3333,148.4667
AUS,-36.7478,146.5362
IND,18.8300,78.3000
MEX,16.2500,-92.1330
CAN,49.2667,-123.1667
AUS,-29.7975,149.1961
DZA,36.2760,6.6200
AUS,-36.5775,146.8203
MEX,15.6830,-96.4830
CAN,43.5667,-79.8500
AUS,-29.8000,149.1000
IND,18.6700,77.8800
MEX,14.9170,-92.2500
AUS,-36.6364,146.5547
IND,18.9800,78.3800
AUS,-29.2530,149.1207
CAN,49.2000,-123.1333
MYS,4.2170,100.7000
AUS,-36.9502,146.0095
AUS,-34.0667,139.8000
AUS,-30.2000,149.1000
SWE,59.9200,14.3500
CAN,43.5333,-79.7333
AUS,-29.6500,148.8500
IND,18.2200,77.9300
DZA,35.8670,7.1170
CAN,49.2667,-123.1000
MYS,3.6200,103.2200
AUS,-29.5833,148.6833
IND,18.7800,78.2800
AUS,-35.1167,139.2667
MYS,1.4830,110.3330
AUS,-36.4186,146.5572
AUS,-29.5000,149.2500
SWE,59.9500,14.9500
DZA,36.2830,7.9670
CAN,43.6667,-79.8167
CAN,49.2167,-123.1333
MYS,3.2000,113.0330
AUS,-36.5344,146.2181
IND,18.3800,77.8800
AUS,-30.2167,148.3333
AUS,-35.4941,138.9929
IND,18.5000,77.9200
AUS,-30.6088,148.9720
MYS,5.3000,115.2500
AUS,-36.2153,147.3189
AUS,-29.0802,149.5056
MYS,5.9000,118.0670
CAN,49.2333,-123.1167
CAN,44.2500,-78.4333
AUS,-36.1828,147.8938
IND,18.8300,78.4000
AUS,-29.8000,148.3500
AUS,-35.1093,139.0806
MYS,5.2970,100.2770
AUS,-36.5523,145.9977
AUS,-29.3541,148.6895
IND,18.7000,78.0500
DZA,36.2130,1.3320
MYS,6.1670,102.2930
CAN,49.2833,-123.1167
AUS,-36.9064,146.2389
AUS,-35.2000,139.0000
AUS,-28.9786,148.9899
DZA,36.3000,2.2330
IND,18.6800,77.9500
AUS,-33.8833,139.3500
AUS,-36.8799,147.0620
CAN,44.3833,-77.5167
MYS,3.1310,101.5490
AUS,-35.1978,139.5871
DZA,36.2830,2.7330
AUS,-29.8452,149.0048
CAN,49.2333,-123.1500
AUS,-37.0000,146.0000
CAN,44.2167,-78.6333
AUS,-29.6667,148.8167
AUS,-36.9456,147.7407
MYS,2.7460,101.7100
AUS,-30.3515,148.8843
IND,18.9200,78.2500
CAN,44.6500,-77.1167
CAN,49.2333,-123.0333
DZA,36.0670,4.7670
AUS,-30.7500,148.8000
AUS,-36.8056,147.2239
AUS,-29.7000,148.5000
MYS,2.2630,102.2520
AUS,-30.0236,148.1218
CAN,49.2333,-123.1833
IND,18.9200,78.4200
CAN,43.9667,-79.5167
AUS,-34.2571,139.0923
AUS,-30.1000,148.3000
AUS,-36.7000,147.0000
AUS,-35.4064,138.9753
AUS,-29.7503,148.9425
AUS,-29.0150,149.2550
AUS,-37.0333,147.2667
SWE,59.9300,12.9000
CAN,49.2167,-123.0667
CAN,43.9333,-79.5167
AUS,-36.8064,146.6250
AUS,-35.6481,139.1661
IND,18.6300,78.1500
AUS,-29.8833,148.8000
AUS,-37.1500,146.1000
IND,18.7000,78.0300
AUS,-29.1167,149.0167
CAN,49.2667,-123.1500
DZA,36.1780,5.3240
AUS,-36.6344,146.8628
IND,18.0800,77.9200
AUS,-29.7000,149.1000
CAN,49.2500,-123.2500
AUS,-35.1167,139.1000
AUS,-30.4026,148.8389
AUS,-36.9000,147.5000
SWE,59.9300,18.0500
CAN,49.2667,-123.2167
AUS,-28.8000,149.6000
CAN,43.9000,-79.6167
AUS,-36.8925,147.0644
MYS,2.4500,103.8330
AUS,-35.3000,139.4003
AUS,-29.7000,148.6000
AUS,-37.0167,147.6667
IND,18.3200,78.3500
CAN,49.2667,-123.2000
MYS,2.2620,111.9850
AUS,-36.9833,147.1500
AUS,-29.3000,149.3000
MYS,4.3220,113.9870
CAN,49.1000,-122.0000
AUS,-29.7000,149.0000
MYS,5.9370,116.0510
AUS,-30.3653,148.4850
AUS,-37.2333,146.1500
AUS,-29.7000,149.3000
IND,18.0000,77.6200
CAN,49.3333,-123.1667
MYS,4.3130,118.1220
AUS,-37.2000,146.3000
AUS,-30.1000,148.6000
AUS,-37.3014,146.1406
AUS,-30.4000,148.8000
AUS,-35.6000,139.0333
AUS,-37.0525,146.0872
AUS,-34.3515,139.6153
AUS,-29.9167,148.2667
AUS,-34.8500,139.1667
IND,15.8000,79.9700
CAN,49.3667,-123.1333
AUS,-28.9167,149.2333
AUS,-37.0500,146.0833
CAN,44.0167,-79.5167
AUS,-37.1000,146.2667
CAN,49.3500,-123.2000
AUS,-29.7333,148.5500
AUS,-35.0667,139.2000
IND,15.4200,79.5200
MOZ,-12.9830,40.5330
AUS,-30.2667,148.8333
AUS,-37.1000,146.2000
IND,15.3700,78.9200
AUS,-29.4500,149.2167
AUS,-36.7450,147.1633
CAN,49.3500,-123.1167
SWE,59.9400,12.9100
AUS,-37.1450,146.4394
AUS,-29.7333,149.2167
AUS,-35.0500,139.0833
CAN,49.3833,-123.2833
AUS,-37.1011,147.5980
IND,15.8200,80.2700
AUS,-35.1333,139.2000
AUS,-29.1333,148.9000
CAN,49.3500,-123.2500
AUS,-37.2000,147.5500
AUS,-29.5500,149.2667
CAN,43.9833,-77.9167
AUS,-28.6667,149.5667
AUS,-34.7002,139.5946
AUS,-36.8000,147.0000
CAN,49.3333,-123.1833
IND,15.6300,79.6200
AUS,-29.6500,149.1667
MOZ,-13.3000,35.2330
SWE,59.9600,13.5300
AUS,-36.9000,147.8000
CAN,49.3500,-123.2500
AUS,-35.2828,139.2031
IND,15.7000,80.2500
AUS,-29.6500,149.1667
AUS,-34.4085,139.1274
AUS,-37.0000,146.2000
IND,15.7800,79.6800
CAN,43.5667,-79.5667
AUS,-29.0333,149.0333
AUS,-37.0000,146.2000
BRA,-22.1500,-47.8900
AUS,-30.4167,148.1333
CAN,49.3333,-123.1167
AUS,-36.7513,146.4156
AUS,-29.7000,149.3000
DZA,35.8170,-0.2670
AUS,-29.2667,149.2833
AUS,-36.8473,146.3225
CAN,49.3333,-123.1833
IND,15.2200,79.9000
CAN,44.0167,-78.6500
MOZ,-15.1000,39.2830
AUS,-34.5444,139.1930
SWE,59.9500,14.1300
AUS,-29.2667,149.0667
CAN,49.3667,-123.1333
CAN,43.5833,-79.5500
AUS,-29.3333,148.9000
IND,14.5000,80.1700
CAN,49.3333,-123.1667
AUS,-37.5696,146.2541
MOZ,-16.1830,33.5830
AUS,-30.1667,148.9500
IND,15.2500,80.0000
SWE,59.9500,14.8800
AUS,-37.6333,146.1333
AUS,-29.4667,149.0333
CAN,49.3333,-123.1500
AUS,-36.9257,147.4230
AUS,-35.3480,138.9771
CAN,44.0500,-78.7167
AUS,-29.4333,148.7333
AUS,-37.3667,146.2167
AUS,-29.8167,148.5833
IND,15.5700,80.0500
AUS,-36.8633,147.2794
MOZ,-17.8830,36.8830
CAN,49.3333,-123.1500
AUS,-29.4000,149.2167
AUS,-36.6566,147.1283
IND,15.7500,79.3000
AUS,-29.6167,149.1500
CAN,49.2000,-122.8500
AUS,-37.5550,146.4933
